utt_id,speaker,reference,prediction,wer
C_027_0001_stove_kitchen_LAO,C_027,A konyhába kapcsold ki a gáztűzhelyet,a konyábal kapcsoljt ki a gáztus helyet.,0.8333333333333334
C_027_0001_window_bathroom_AOL,C_027,Nyisd ki az ablakot a fürdőszobába,Nisztia zablakot a firdeszobába.,0.8333333333333334
C_027_0010_radio_kitchen_LAO,C_027,A konyhába kapcsold be a rádiót,a konyába kapcsolj be a rádiót.,0.6666666666666666
C_027_1111_radio_corridor_LOA,C_027,A folyosói rádión váltsál csatornát,a Fujosói Rádión vátsácsatonnak.,1.0
C_027_1000_TV_smallroom_LAO,C_027,A kisszobába hangosítsd fel a tévét,a kiszóbába hangosics fel a tévét.,0.6666666666666666
C_027_0010_door_corridor_LAO,C_027,Folyosón zárd be az ajtót,folyasó az át be az ajtót.,0.8
C_027_0010_computer_room_ALO,C_027,Kapcsold be a szobába a számítógépet,kapcsolj be a szobába a számítógép.,0.3333333333333333
C_027_1111_TV_corridor_LOA,C_027,A folyosón lévő tévén váltsál csatornát,a fúlyosún lévő tévében vált sátsaton át.,1.0
C_027_0001_washingmaschine_NULL_OA,C_027,Most ki azokat a ruhákat a mosógéppel amit odakészítettem harminc fokra állítsd be,"Most ki azokat a ruhákat a mosogéppel, amit oda készítettem. 30 fokráállíts be.",0.46153846153846156
C_027_0010_window_room_LAO,C_027,A szobába zárd be az ablakot,a szobába záld be az abbakot.,0.5
C_027_0001_fan_room_LAO,C_027,A szobába kapcsold ki a ventillátorokat,A szobába kapcsolj ki a menti látórokat.,0.5
C_027_1000_heating_smallroom_ALO,C_027,Nyomd fel a kisszobába a fűtést,Nyom fel a kis szobában a fűtést.,0.6666666666666666
C_027_0010_computer_livingroom_LOA,C_027,A nagyszobába a számítógépet kapcsold be,A nagyszobába a számítógépet kapcsolj be.,0.3333333333333333
C_027_0001_curtain_bathroom_AOL,C_027,Húzd szét a függönyt a fürdőszobába,"húszét a függt, nem a függd, és a bárma.",1.1666666666666667
C_027_0001_radio_smallroom_OAL,C_027,A rádiót kapcsold ki a kisszobába,a rádiót kapcsolj ki a kiszobában.,0.5
C_027_0010_heating_corridor_LAO,C_027,A folyosón kapcsold be a fűtést,A furjasson kapcsolj be a fűttés.,0.5
C_027_0010_curtain_smallroom_LOA,C_027,A kisszobai függönyt húzd be,"A kis szobályi figyeld, hogy húzd de.",1.0
C_028_0010_fan_room_OAL,C_028,A ventillátort kapcsold be a szobába.,A bendélától rosszód be a szobában.,0.5
C_028_0010_fan_livingroom_LAO,C_028,A nagycobában kapcsold be a ventillátort.,A nártobámbra kapjúbérvente látok.,0.8333333333333334
C_028_0001_curtain_kitchen_LAO,C_028,Konyhában húzd tét a függönyt.,"Konebbi, húst, tét, a fűködt.",0.8
C_028_1000_TV_room_AOL,C_028,Hangosítál tévét a szobában.,Csak úgy kusodzátejvek a trobából.,1.0
C_028_0001_radio_corridor_AOL,C_028,Kapcsold ki a rádió a folyosón.,A turkik adásd el a főőrszón.,0.8333333333333334
C_028_0001_heating_room_LAO,C_028,A szobába kapcsold ki a fűtés.,A Trobando Gapszlacki a fügyes.,0.6666666666666666
C_028_0001_heating_livingroom_LAO,C_028,A nagytabába kapcsold ki a fűtést.,A lota vába korszolgik a függé.,0.6666666666666666
C_028_1111_radio_bathroom_AOL,C_028,Válcs csatornát a rádión a fürdőszobában.,"Fajt, totónát, aldáderen, a függöszöbbem van.",1.0
C_028_0001_vacuum_room_LAO,C_028,A szobában kapcsold ki a porszívót.,"Szerintem, hogy a kaptalát így opor cegy volt.",1.3333333333333333
C_028_0010_fan_smallroom_LAO,C_028,Kisszobába kapcsold be a ventillátort.,"Kítsávábán, rajtott bármum, vende le a trót.",1.2
C_028_1000_heating_bathroom_LAO,C_028,Fürdőszobába húzd fel a fűtés.,"Völdös, guában, hútt bár alföldes.",1.0
C_028_1000_shutter_kitchen_AOL,C_028,Húzd fel a lollót a konyhában.,"Húst fel a lólót, konyában.",0.6666666666666666
C_028_0001_heating_livingroom_AOL,C_028,Kapcsold ki a fűtőt a nagycobában.,Kaptal ki a fügyet a natobarban.,0.5
C_028_1000_heating_livingroom_AOL,C_028,Húzd fel a fűtést a nagycobában.,"Húzz bár a függéz, a nácsóbármunt.",0.6666666666666666
C_028_0010_heating_corridor_AOL,C_028,Kapcsold be a fűtést a folyosón.,Gaptam a bárs vültést a főérszón.,0.8333333333333334
C_028_0001_fan_smallroom_LAO,C_028,Kisszobámban kapcsold ki a ventillátort.,"Kisobámban, kropőt ki a mendélyet ad.",0.8
C_028_0100_electricity_corridor_AOL,C_028,Kapcsold le a villant a folyosón.,Kaptal lel vele a fölőszor.,0.8333333333333334
C_028_0010_vacuum_livingroom_LAO,C_028,A naccobában kapcsold be a porszívót.,Análtal bárban kaptunk vele a portéboz.,0.8333333333333334
C_028_0001_radio_room_LAO,C_028,A szobában kapcsold ki a rádiót.,A továból kaptol ki a radiól.,0.5
C_028_0010_computer_kitchen_OAL,C_028,A számítógépet kapcsold be a konyhán.,A tánést a géphez kaptó be a gran.,0.8333333333333334
C_028_0001_window_smallroom_AOL,C_028,Nyicsiki az ablakot a kiszobába.,Nincs ki az ablakot a kísérpában.,0.6
C_028_0100_heating_corridor_LAO,C_028,A folyosón húzd le a fűtés.,"A folyasztra, ó, láfodj.",0.8333333333333334
C_028_0001_window_kitchen_AOL,C_028,Nyisd ki az ablakot a konyhában.,"Mi szkérd a blökkor, ha konyháppal?",1.0
C_028_1000_heating_corridor_LAO,C_028,A folyosón húzd fel a fűtés.,ha folyósold hoft fel a süddeis.,0.6666666666666666
C_028_0010_washing machine_kitchen_LAO,C_028,A konyhában kapcsold be hatvan fokon a mosógépet.,"A konyában köszöltve hölts van fúkon, a múlzolképpel.",0.75
C_028_0100_shutter_kitchen_LAO,C_028,A konyhában engedd le a redőnt.,A konában engem le oda dönt.,0.6666666666666666
C_028_0001_vacuum_corridor_AOL,C_028,Kapcsold ki a porszívót a fölyösón.,kapták ki a boardtábor a furószor.,0.5
C_028_0001_stove_kitchen_LAO,C_028,A konyhába kapcsold ki a tűzhelye.,"A konéában, kaptok ki a tűzet.",0.5
C_028_0010_radio_kitchen_AOL,C_028,Kapcsold be a rádiót a konyhában.,"Kaptam be a ládió, hogy külnában.",0.6666666666666666
C_028_0001_radio_bathroom_LAO,C_028,Fürdőszobában kapcsold ki a rádiót.,"Fütösz a barma, kaptam ki a ládérot.",1.0
C_029_0010_vacuum_kitchen_AOL,C_029,Kapcsold be a porszívót a konyhában.,"Kacsoly bárpasti volt, akkor jelvon.",1.0
C_029_0001_toaster_kitchen_AOL,C_029,Kapcsold ki a kenyérpirítót a konyhában.,"kaptott ki a kenyérpilított, a konjában.",0.5
C_029_0100_electricity_bathroom_AOL,C_029,Kapcsold le a villant a fürdőszobában.,"Kaptja a lábíllon, a füldösszobában.",0.6666666666666666
C_029_0100_TV_livingroom_LAO,C_029,A nagyszobában csendesícsd le a tévét.,A nács szabában halki zsárt helybét.,0.8333333333333334
C_029_0010_toaster_kitchen_AOL,C_029,Kapcsold be a pirítóst a konyhában.,kacsa egy beapidítost a konyában.,0.8333333333333334
C_029_0001_washing machine_kitchen_AOL,C_029,Kapcsold be a mosógépet a harminc fokra a konyhában.,Állis a most ugépett halincs vakrá a konyjában.,0.7777777777777778
C_029_0001_vacuum_corridor_AOL,C_029,Kapcsold ki a porszívót a folyosón.,kapcsolat kiappal a szímot a furoszónt.,0.6666666666666666
C_029_1000_TV_livingroom_LAO,C_029,A nagyszobában hangosícsd fel a tévét.,"Annács a bában, angol sí spela tévét.",1.0
C_029_0001_vacuum_kitchen_AOL,C_029,Kapcsold ki a porszívót a konyhában.,kapcsolat ki a posszívot a kohjában.,0.5
C_029_0010_kettle_kitchen_AOXL,C_029,Kapcsold be a vízmelegítőt a fü konyhában.,"Kaptam el a bíz, meg bíz, kaptam, hogy járban.",1.1428571428571428
C_029_0001_computer_kitchen_AOL,C_029,Kapcsold ki a számítógépet a konyhában.,Tudod ki a száviggyéppet a kutyaában?,0.5
C_029_0001_curtain_smallroom_LAO,C_029,A kisszobában húzd szét a függönt.,"A kis szabában, húzt ért a fűködt.",0.8333333333333334
C_029_0100_TV_room_AOL,C_029,Csendesícsd le a tévét a szobában.,Hogy gizlát évet a szabából.,0.8333333333333334
C_029_1111_TV_room_LAO,C_029,A szobában válcs csatornát a tévén.,"A szabában vágy, csatvonát a témim.",0.6666666666666666
C_029_0010_washing machine_bathroom_AOL,C_029,Kapcsold be a mosógépet hatvan fokra a kofürdőszobába.,Katsóan be mozolgépet hatam fogra a füldös szalában.,0.875
C_029_0010_vacuum_smallroom_LAO,C_029,A kisszobában kapcsold be a porszívót.,a kíszobában kacsorbál szív volt.,1.0
C_029_0010_heating_room_LAO,C_029,A szobában kapcsold be a fűtést.,A szobában kacsodjabbá fűtést.,0.5
C_029_0100_TV_kitchen_AOL,C_029,Halkícsd le a tévét a konyhában.,ha kizdál tévét a konyában.,0.6666666666666666
C_029_0010_window_livingroom_AOL,C_029,Zárd be az ablakot a nagyszobában.,"Záll be a szablakot, annál csinálj a bankot.",1.0
C_029_0010_window_kitchen_AOL,C_029,Zárd be a zablakot a konyhában.,Szába játszott a konyában.,0.8333333333333334
C_029_0001_fan_kitchen_LAO,C_029,A konyhában kapcsold ki a ventillátor.,akkor járban kakcsot ki a bentilátot.,0.6666666666666666
C_029_0001_heating_livingroom_LAO,C_029,A nagyszobában kapcsold ki a fűtést.,"Allah szabály van, kaccsot ki a fűtős.",0.8333333333333334
C_029_0001_washing machine_kitchen_LAO,C_029,A konyhában kapcsold be a mosógépet harminc fokra.,A konyjában kapszcsodt be a moszolgérpát. Hanyújts fokrát.,0.625
C_029_0010_heating_room_AOL,C_029,Kapcsold be a fűtést a szobában.,"Kacsoly bár fűtész, a szabábbban.",0.8333333333333334
C_029_1000_heating_room_LAO,C_029,A szobában húzd fel a fűtés.,A szombában fújsz fel a frutaszt.,0.5
C_029_0001_radio_livingroom_AOL,C_029,Kapcsold ki a rádiót a nagyszobában.,kapcsolatki a rádiót a nagyszerában.,0.5
C_029_0010_door_bathroom_AOL,C_029,Zárd be az ajtót a fürdőszobában.,szár bezájtott a függles szobában.,1.0
C_029_0001_heating_livingroom_AOL,C_029,Kapcsold ki a fűtést a nagycobában.,kaptott ki a fűtés a nácszóvában.,0.5
C_029_0010_computer_smallroom_OAL,C_029,A számítgéégépet kapcsold be a kisszobában.,A számitig népett kakcsolat bárki szemával.,0.8333333333333334
C_029_0010_vacuum_smallroom_AOL,C_029,Kapcsold be a porszívót a kisszobában.,"Kacsoll be a posztívot, a kis szemállatban.",0.6666666666666666
C_029_0100_electricity_room_LAO,C_029,A szobában kapcsold le a villanyt.,A szobával kacsollal vinnend.,0.8333333333333334
C_029_0010_fan_room_LAO,C_029,A szobában kapcsold be a ventillátort.,"A szobában kakcsolgában, tényleg a tört.",0.5
C_030_0010_vacuum_bathroom_AOL,C_030,Kapcsold be a porszívót a fürdőszobába.,kapszont el porcívat a sütő szaláltal.,1.0
C_030_0010_fan_room_AOL,C_030,Kapcsojja a ventillátort a szobában.,"Kaptam a gyövete, át volt.",0.8
C_030_0100_electricity_livingroom_AOL,C_030,Kapcsold le a világítást a nagyszobában.,"Kocsor, lovira, gyöp, a rást a rába.",0.8333333333333334
C_030_0100_TV_livingroom_AOL,C_030,Csendesícsd a tévét a nagyszobában.,"Jön, de húzott péri, a nájt a rában.",1.2
C_030_0010_toaster_kitchen_LAO,C_030,A konyhában kapcsold be a pirítót.,"A konjában, kapszolja a félintolt.",0.6666666666666666
C_030_0001_washing machine_kitchen_AOL,C_030,Állícsd harminc fokra a mosógépet a konyhában.,I just wanted to focus worshiping whenever.,1.0
C_030_0001_vacuum_smallroom_AOL,C_030,Kapcsold ki a porszívót a kisszobába.,kártyát vél pozulott a kis szavályat.,1.0
C_030_1000_TV_kitchen_AOL,C_030,Hangosícsd a tévét a konyhában.,"Ő van a szívesen, de az a szívesen, a különből.",1.6
C_030_0001_vacuum_bathroom_AOL,C_030,Kapcsold ki a porszívót a fürdőszobába.,kaptunk ki a portzikus a futiusz elárva.,0.6666666666666666
C_030_0001_kettle_kitchen_AOL,C_030,Kapcsold ki a vízforralót a konyhában.,"Kaptult ki a vizsgóra, oké?",0.6666666666666666
C_030_0001_computer_kitchen_LAO,C_030,A konyhában kapcsold ki a számítógépet.,"A konyában, kaptunk ki a szállító gyövett.",0.6666666666666666
C_030_1000_shutter_kitchen_LAO,C_030,A konyhában húzd föl a redőnyt.,"Akkor jön a gúzt, hogy a legyen.",1.0
C_030_0100_TV_kitchen_LAO,C_030,A konyhában halkícsd a tévét.,Akkor nyilvánk a helyzetérőt.,0.8
C_030_1111_TV_livingroom_LAO,C_030,A nagyszobában válcs csatornát a tévén.,"A meccel adott hát, sütőt, olyan tetejőt.",1.0
C_030_0001_washing machine_bathroom_LAO,C_030,A fürdőszobában kapcsold be a mosógépet harminc fokon.,"a függészaványon kultúra most oké, de hallott szóval.",1.0
C_030_0001_vacuum_kitchen_LAO,C_030,A konyhában kapcsold ki a porszívót.,"A konyában korcsót ki, korcsó volt.",0.8333333333333334
C_030_0010_heating_livingroom_AOL,C_030,Kapcsold be a fűtést a nagyszobában.,"Köszönöm, hogy elfültetek a nézten.",0.8333333333333334
C_030_1000_TV_room_LAO,C_030,A szobában hangosícsd a tévét.,"A szólában van, hogy értedjük.",0.8
C_030_0010_window_room_LAO,C_030,Szobában zárd be az ablako.,"Szobával, szabdásval.",1.0
C_030_0010_window_kitchen_AOL,C_030,Zárd be a tetőablakot a konyhában.,"Szerintem a tetszével, hogy kudjában.",0.8333333333333334
C_030_0001_fan_livingroom_LAO,C_030,A nagyszobában kapcsold ki a ventillátort.,a naturali kostümtkérőt.,1.0
C_030_0001_heating_corridor_AOL,C_030,Kapcsold ki a fűtést a folyosón.,Kacolt kérségeit a főső.,0.8333333333333334
C_030_0010_washing machine_kitchen_LAO,C_030,A konyhában kapcsold be a mosó gépet.,"Konyába, kocsújjjámosul.",1.0
C_030_0010_heating_room_LAO,C_030,A szobában kapcsold be a fűtés.,"A szolgálban, a kicsorjára a fűkös.",0.6666666666666666
C_030_1000_heating_livingroom_LAO,C_030,A nagyszobában húzd fel a fűtés.,"A másik lábban, most a fűtős.",0.6666666666666666
C_030_0001_radio_corridor_LAO,C_030,A folyosón kapcsold ki a rádió.,a folyoson kultúlt bíradiót.,1.0
C_030_0010_door_bathroom_AOL,C_030,Zárd be az ajtót a fürdőszobáb.,Szerintem a szutus szalált.,1.0
C_030_0001_heating_livingroom_LAO,C_030,A nagyszobában kapcsold ki a fűtés.,A legtolábban kocsodik be a hútyát.,0.6666666666666666
C_030_0010_computer_smallroom_AOL,C_030,Kapcsold be a számítógépet a kisszobában.,"kaptú a gyorszányot, hogy ők ott akisszaválja.",1.1666666666666667
C_030_0001_vacuum_kitchen_AOL,C_030,Kapcsold ki a porszívót a konyhában.,"kapt volt, kihapóciót, a konyában.",0.8333333333333334
C_030_0100_electricity_corridor_LAO,C_030,Folyosón kapcsold le a világítás.,és olyan kocsorjávi rájátás.,1.0
C_030_0010_fan_smallroom_LAO,C_030,A kisszobában kapcsold be a ventillátor.,"A kis terálló, a kulturálló, a terálló.",0.8333333333333334
C_031_0001_curtain_kitchen_AOL,C_031,Húzd szét a függönyt a konyhában.,Votet a függen a konjában.,0.6666666666666666
C_031_1000_shutter_bathroom_LAO,C_031,A fürdőszobába húzd fel a redőny.,A pültőt a párpár új fel a rétőt.,0.8333333333333334
C_031_0010_heating_room_AOL,C_031,Kapcsold be a fűtést a tobába.,"Kapta a bab utány, tatszott a baban.",1.0
C_031_0001_fan_room_AOL,C_031,Kapcsold ki a ventillátor a szobában.,"Kaptunk ki a bántél, hát az az a bárbám!",1.0
C_031_0001_curtain_bathroom_AOL,C_031,Húzd szét a függöny a fürdőszobában.,hogy tényleg a függen a függőt a barbán.,1.0
C_031_1000_electricity_kitchen_AOL,C_031,Kapcsold fell a villanyt a konyhában.,kaptott pál a pillanatok konyában.,0.8333333333333334
C_031_0010_door_livingroom_LAO,C_031,A nagyszobában zárd be az ajtót.,A nájtópában szedpáltozott.,0.8333333333333334
C_031_1000_heating_corridor_AOL,C_031,Húzd fel a fűtés a fojjosón.,Fosztpallap utány szapva előttem.,1.0
C_031_1000_heating_kitchen_LAO,C_031,A konyhában húzd fel a fűtés.,"Okonyába, újt valahogy vütejt.",1.0
C_031_0010_computer_room_LAO,C_031,A szobában kapcsold be a számítógépet.,"Aztok, bárpont, kopcsolat, báll, szám, mitok, kébett.",1.1666666666666667
C_031_0001_toaster_kitchen_LAO,C_031,A konyhában kapcsold ki a pirivasalót.,Hogy gonyjában kapta ki a pét farálló.,0.8333333333333334
C_031_0010_fan_livingroom_AOL,C_031,Kapcsold be a ventillátort a nagyszobában.,Kaptott bárpán cilártott a nosszabb bárpán.,1.0
C_031_1000_TV_room_LAO,C_031,A szobában hangosícs a tévét.,"A topába, a góti, a tevet.",0.8
C_031_1000_shutter_smallroom_LAO,C_031,A kisszobába húzd fel a redőny.,A két a pápához pál a rádtőn.,0.8333333333333334
C_031_0010_radio_kitchen_AOL,C_031,Kapcsold be a rádijót a konyhában.,"Kapta, barát, jó, dakonyában.",1.0
C_031_1000_heating_livingroom_LAO,C_031,A nagyszobába húzd fela fűté.,A nájt a pár pár húzt felapültek.,1.2
C_031_0010_fan_room_AOL,C_031,Kapcsold be a ventillátort a szobában.,"Kaptott párpantélász, aztán, aztán, aztán, aztán.",1.0
C_031_0010_dishwasher_kitchen_AOL,C_031,Kapcsold be a mosogatógépet a konyhában.,"Kaptott pálm, mocsokatul gépessz, okonyában!",1.0
C_031_0001_window_room_AOL,C_031,Nyiszd ki az ablakot a szobában.,"Nincs ki a táplákkal, te az, hogy párpán.",1.1666666666666667
C_031_0010_heating_room_LAO,C_031,A szobában kapcsold be a fűté.,A topában kaptott bávvűté.,0.8333333333333334
C_031_0001_door_smallroom_LAO,C_031,A kisszobában nyisd ki az ajtót.,A kita párpár nyisg játáltott.,0.8333333333333334
C_031_1000_shutter_smallroom_AOL,C_031,Húzd fel a redőnyt a kisszobába.,"Hogy fel arra tört a kíthal, baba!",0.8333333333333334
C_031_0100_TV_livingroom_LAO,C_031,A nagyszobában csendesícsd a tévét.,"A nájt a párpán, senn egy tisztás szépest.",1.4
C_031_0010_vacuum_bathroom_AOL,C_031,Kapcsold be a porszivót a fürdőszobába.,"Kaptal szpár, Pálcifallt a fritőszapába.",0.8333333333333334
C_031_1111_TV_kitchen_LAO,C_031,Konyhában válcs csatornát a tévén.,"Ponyába, bát, tot, donát, tot, teben.",1.2
C_031_0100_shutter_livingroom_LAO,C_031,A nagyszobába húzd le a redőny.,"Análtal párpá, újtál rá tönt.",1.0
C_031_0001_door_corridor_AOL,C_031,Nyisd ki az ajtót a fojjosón.,Nincs kátajtót a pajózó.,0.8333333333333334
C_031_0001_toaster_kitchen_AOL,C_031,Kapcsold ki a kennyérpirítót a konyhában.,"Kaptott kevét, valarulóta, konyában.",1.0
C_031_0010_door_room_AOL,C_031,Zárd be az ajtót a szobában.,Szerpáltal tudt a tovább pán.,1.0
C_031_0010_door_smallroom_LAO,C_031,A kisszobában zárd be az ajtót.,Aki a párpán szállt páltozott.,1.0
C_031_0001_vacuum_livingroom_AOL,C_031,Kapcsold ki a porszivót a nagyszobába.,"Kaptozik a voltipot, a nájta baba.",0.8333333333333334
C_031_0010_fan_smallroom_LAO,C_031,Kisszobába kapcsold be a ventillátor.,"Kisza, bár, bár, kapszol, bár, vál, szél, látott.",1.6
C_032_0100_shutter_room_LAO,C_032,Szobába engedd le a redőnyt.,"Szobába, én gondolom, hogy rádjunk.",1.0
C_032_0010_vacuum_kitchen_AOL,C_032,Kapcsold be a porszívót a konyhába.,kapcsoljbálporszívót a konyhába.,0.6666666666666666
C_032_0001_vacuum_kitchen_AOL,C_032,Kapcsold ki a porszívót a konyhába.,kapcsolatki a porszívóta konyhába.,0.6666666666666666
C_032_0001_radio_kitchen_OAL,C_032,A rádiót kapcsold ki a konyhába.,a rádiót kapcsolat ki a konyhába.,0.3333333333333333
C_032_0001_door_smallroom_AOL,C_032,Nyisd ki az ajtót a kisszobába.,Nést ki az olytót a kis szobába.,0.6666666666666666
C_032_0001_window_corridor_LAO,C_032,Folyosón nyisd ki az ablakot.,A folyoson nincs kell ablakodt.,1.0
C_032_0010_curtain_room_LAO,C_032,Szobába húzd be a függönyt.,"Sobbra, bahúzba, függönt.",1.0
C_032_0001_heating_livingroom_LAO,C_032,Nagyszobába kapcsold ki a fűtést.,Nátsz a vávakáv csorkérhítést.,1.0
C_032_0001_computer_livingroom_OAL,C_032,A számítógépet kapcsold ki a nagyszobába.,a számítógépet kapcsolj ki a nagy szobába.,0.6666666666666666
C_032_0010_heating_smallroom_AOL,C_032,Kapcsold be a fűtést a kisszobába.,kapcsolat be a fűtést a kiszavába.,0.3333333333333333
C_032_1000_shutter_room_LAO,C_032,Szobába húzd föl a redőnyt.,és ovalpá húszol a rádönt.,0.8
C_032_0010_vacuum_bathroom_AOL,C_032,Kapcsold be a porszívót a fürdőszobába.,kapcsolatbál porcél volt a fürdezőbába.,0.8333333333333334
C_032_0010_washing machine_kitchen_LAO,C_032,Konyhába kapcsold be a mosógépet hatvan fokon.,Konyhába kapcsolj be a mosógépet 60 fokon.,0.2857142857142857
C_032_0001_curtain_bathroom_LAO,C_032,Fürdőszobába húzd szét a függönt.,"Füldösovábba, úgy szét a füldgönt.",0.6
C_032_0001_heating_smallroom_AOL,C_032,Kapcsold ki a fűtést a kisszobába.,"kapcsolat, ki a füteist, akit szalvába.",0.6666666666666666
C_032_0010_fan_corridor_AOL,C_032,Kapcsold be a ventilátort a folyosón.,"kapcsoljval ment, tiláltott a folyosrón.",0.8333333333333334
C_032_0010_radio_smallroom_LAO,C_032,Kisszobába kapcsold be a rádiót.,kis szabából kapcsolba rád éjot.,1.0
C_032_0001_window_bathroom_AOL,C_032,Nyisd ki az ablakot a fürdőszobába.,"Niszt kell, ha blákozott a fürdészó vállba.",1.0
C_032_0001_door_corridor_AOL,C_032,Nyisd ki az ajtót a folyosón.,Nisgy gyer az ajtót a folyosul a fő.,0.8333333333333334
C_032_0100_heating_room_LAO,C_032,Szobába húzd le a fűtést.,"Sobbál be, hogy hozzá fűtést.",0.8
C_032_1111_TV_room_AOL,C_032,Válcsatornát a tévén a szobába.,Vársától náta a TV a szobába.,0.6
C_032_0100_heating_bathroom_LAO,C_032,Fürdőszobába húzd le a fűtést.,"Füldi szavába, húznál füldést.",1.0
C_032_0001_curtain_kitchen_AOL,C_032,Húzd szét a függönyt a konyhába.,Úszétsz a függönyt a konyhába!,0.5
C_032_0010_curtain_smallroom_LAO,C_032,Kisszobába húzd be a függönt.,"kiszavába, húzba függönt.",0.8
C_032_0010_heating_bathroom_LAO,C_032,Fürdőszobába kapcsold be a fűtést.,Füldő szobával kapcsoljba fült eftel.,1.0
C_032_0010_window_smallroom_AOL,C_032,Zárd be az az ablakot a kisszobába.,Zárban az ablakot a kis szobába.,0.7142857142857143
C_032_0001_washing machine_bathroom_LAO,C_032,Fürdőszobába kapcsold be a mosógépet harminc fokon.,Firdőszavába kapcsolvámosógép a tharmis okon.,0.8571428571428571
C_032_0001_fan_room_AOL,C_032,Kapcsold ki a ventilátort a szobába.,kapcsolatok a ventiáncóta szóvalba.,0.8333333333333334
C_032_0001_vacuum_livingroom_LAO,C_032,Nagyszobába kapcsold ki a porszívót.,Nács a vába kapcsolat kér pur sívót.,1.4
C_032_0010_vacuum_livingroom_AOL,C_032,Kapcsold be a porszívót a nagyszobába.,"Kaptjolj be porsi, volt a nocsobába.",0.6666666666666666
C_032_0010_window_smallroom_LAO,C_032,Kisszobába zárd be az ablakot.,"ki szobába, zárva, zavlakot.",1.0
C_033_0010_washing machine_bathroom_LAO,C_033,A fürdőszobában kapcsold be hatvan fokon a mosógépet.,"A helyzetet is van, a helyzetet is van.",0.875
C_033_0010_curtain_room_LAO,C_033,A szobában húzd be a függöny.,"Ez a marad, hogy olyan megyünk.",1.0
C_033_0100_TV_bathroom_LAO,C_033,A fürdőszobában csendesicsd a tévét.,"A fő nevem ámra njen, én annében.",1.2
C_033_0010_radio_livingroom_LAO,C_033,A nagyszobában kapcsold be a rádjó.,"A nekem áll majd, hogy olyan bárálló néz.",1.1666666666666667
C_033_1000_TV_bathroom_LAO,C_033,A fürdőszobában hangosicsd a tévét.,"Ami azért nem elámadj, honnan vagyunk, annem.",1.4
C_033_0010_heating_smallroom_AOL,C_033,Kapcsold be a fűtés a kijjobában.,"Várj a láhényen, láhényen vállnak.",0.8333333333333334
C_033_0001_computer_room_LAO,C_033,A szobában kapcsold ki a számítógépet.,"Az a mamas, komző a miatt, a miatt a miatt.",1.5
C_033_1000_TV_smallroom_LAO,C_033,A kisszobában hangosicsd a tévét.,"Oké, szemályozni, olyan évek.",1.0
C_033_1000_electricity_smallroom_LAO,C_033,A kisszobában kapcsold fel a villany.,"Amin amám amint, amin amint.",1.0
C_033_0100_TV_kitchen_LAO,C_033,A konyhában csendesícsd a tévé.,"Ahol nyámad, nyanlalint, annem.",1.0
C_033_0001_fan_bathroom_AOL,C_033,Kapcsold ki a ventillátort a fürdőszobában.,"Kaptjol ki, amendben, annak lábílt az amánc.",1.1666666666666667
C_033_1000_electricity_corridor_LAO,C_033,A folyosón kapcsold fel a villanyt.,"Ahholyan szó, rányjón ne, aranyjón.",1.0
C_033_0001_vacuum_kitchen_LAO,C_033,A konyhában kapcsold ki a porszivó.,"A huanyján, a huanyján, a huanyján.",0.6666666666666666
C_033_1000_electricity_corridor_AOL,C_033,Komojan vel a villanyt a fojjosón.,"Hogy a van a reny, ahogy a hón.",1.0
C_033_0100_TV_smallroom_AOL,C_033,Csendesícsd a tévét a kisszobában.,Tenneséged de mit a vizet vámon.,1.0
C_033_1000_heating_kitchen_LAO,C_033,A konyhábn húzd meg a fűnő.,"Olyan, mert olyan.",1.0
C_033_1000_shutter_smallroom_AOL,C_033,Húzd fel a redőnyt a kisszobában.,"Úgyhogy van anem, újra van anem, újra van anem.",1.5
C_033_0001_window_corridor_LAO,C_033,A folyosón nyisd ki az ablakot.,"A helyen felé, mi a helyen, rá, rá, rá, rá, rá.",1.6666666666666667
C_033_1000_shutter_bathroom_LAO,C_033,A fürdőszobában húzd fel a redőnyt.,"Vahényé, ne se váll majd. Vahényé, ne se váll majd.",1.6666666666666667
C_033_1111_TV_livingroom_LAO,C_033,A nagyszobában válcs csatornát a tévén.,"Na, hogy személyen van, hogy a sártozó náván bírjunk.",1.3333333333333333
C_033_1000_heating_smallroom_AOL,C_033,Húzd mel a fűtés a mzobába,"Úgyzik már a végén is, ami ne várom.",1.1666666666666667
C_033_1111_TV_corridor_LAO,C_033,A fojjosón válcs csatornát a tévén.,Ahogy...már...tárnamnál a nevén.,0.8333333333333334
C_033_1000_heating_room_AOL,C_033,Húzd fel a fűtés a szobába.,"Újra van a minne, az a mamá.",0.8333333333333334
C_033_0001_fan_smallroom_AOL,C_033,Kapcsold ki a ventillátort a nyisszobában.,"Fármilyen, amen jön, amen amin jön, amár menne.",1.3333333333333333
C_033_0010_NULL_bathroom_AXL,C_033,Kapcsold be hatvan fokon amijen a fürdőszobában.,Kártyúan mehordam a fórum.,0.8571428571428571
C_033_0100_TV_corridor_LAO,C_033,A fojjosón csendesícsd a tévét.,"Olyan helyen, ami nem érted.",1.0
C_033_0001_TV_room_AOL,C_033,Kapcsold ki a tévét a szobában.,"Kármilyen, hogy mi a neve az a mamon.",1.0
C_033_1111_TV_bathroom_LAO,C_033,A fürdőszobában válcs csatornát a tévén.,"A személyen elkezett, hogy nem is van.",1.0
